Season,Gender,Style Name,Unique ID,Target Volume,Target FOB $,Target Retail Price $,Style Update,Vertical,Color Update,Factory,UPPER Cost,Other Cost,BOTTOM Cost ,LABOR Cost,OVERHEAD Cost,Tooling Cost,Actual FOB $
FW23,Men,Cloudarmy 2,MXX60200598,200000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,14.36,5.54,10.88,5.94,4.16,0.00,40.88
FW23,Men,Cloudarmy 2,MXX60200680,200000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,14.36,5.54,10.88,5.94,4.16,0.00,40.88
FW23,Men,Cloudarmy 2,MXX60202036,200000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,14.36,5.54,10.88,5.94,4.16,0.00,40.88
FW23,Men,Cloudarmy 2,MXX60203006,200000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,14.36,5.54,10.88,5.94,4.16,0.00,40.88
FW23,Men,Cloudamazing 2,MXX60222296,150000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.29,5.06,10.97,6.71,4.81,0.00,37.83
FW23,Men,Cloudamazing 2,MXX60222394,150000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.29,5.06,10.97,6.71,4.81,0.00,37.83
FW23,Men,Cloudamazing 2,MXX60222468,150000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.29,5.06,10.97,6.71,4.81,0.00,37.83
FW23,Men,Cloudamazing 2,MXX60223008,150000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.29,5.06,10.97,6.71,4.81,0.00,37.83
FW23,Men,Cloudpeak,MXX60440140,25000,34.32,160,NM - New Material,Performance All Day,NC - New Color,Factory 1,9.25,3.72,6.93,6.10,4.16,0.00,30.17
FW23,Men,Cloudpeak,MXX60441384,25000,34.32,160,NM - New Material,Performance All Day,NC - New Color,Factory 1,9.25,3.72,6.93,6.10,4.16,0.00,30.17
FW23,Men,Cloudiota,MXX60483056,5000,33.8,190,NU - New Upper,Performance All Day,NC - New Color,Factory 4,10.41,4.20,9.19,4.15,4.60,0.12,32.66
FW23,Men,Cloudwalkabout Distance,MXX60640598,65000,34.32,150,NU - New Upper,Performance All Day,NC - New Color,Factory 4,12.44,4.00,7.82,6.15,4.63,0.07,35.10
FW23,Men,Cloudwalkabout Distance,MXX60642786,65000,34.32,150,NU - New Upper,Performance All Day,NC - New Color,Factory 4,12.44,4.00,7.82,6.15,4.63,0.07,35.10
FW23,Men,Cloudwalkabout Distance,MXX60643038,65000,34.32,150,NU - New Upper,Performance All Day,NC - New Color,Factory 4,12.44,4.00,7.82,6.15,4.63,0.07,35.10
FW23,Men,Cloudwalkabout Distance,MXX60643072,65000,34.32,150,NU - New Upper,Performance All Day,NC - New Color,Factory 4,12.44,4.00,7.82,6.15,4.63,0.07,35.10
FW23,Men,Cloud Mega,MXX60900970,5000,30.03,140,NU - New Upper,Performance All Day,NC - New Color,Factory 4,12.77,4.09,7.78,6.43,4.61,0.39,36.07
FW23,Women,Cloudamazing,WXX20080924,160000,37.7,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.34,13.07,9.27,7.18,5.10,0.00,43.95
FW23,Women,Cloudamazing,WXX20080924,160000,37.7,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,0.00,10.66,0.00,0.00,0.00,0.00,10.66
FW23,Women,Cloudamazing,WXX20081106,160000,37.7,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.34,13.07,9.27,7.18,5.10,0.00,43.95
FW23,Women,Cloudamazing,WXX20081106,160000,37.7,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,0.00,10.66,0.00,0.00,0.00,0.00,10.66
FW23,Women,Cloudamazing,WXX20081466,160000,37.7,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.34,13.07,9.27,7.18,5.10,0.00,43.95
FW23,Women,Cloudamazing,WXX20081466,160000,37.7,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,0.00,10.66,0.00,0.00,0.00,0.00,10.66
FW23,Women,Cloudamazing,WXX20081618,160000,37.7,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.34,13.07,9.27,7.18,5.10,0.00,43.95
FW23,Women,Cloudamazing,WXX20081618,160000,37.7,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,0.00,10.66,0.00,0.00,0.00,0.00,10.66
FW23,Women,Cloudamazing,WXX20081742,160000,37.7,170,CO - Carry Over,Performance Running,NC - New Color,Factory 1,9.34,13.07,9.27,7.18,5.10,0.00,43.95
FW23,Women,Cloudamazing,WXX20081742,160000,37.7,170,CO - Carry Over,Performance Running,NC - New Color,Factory 2,0.00,10.66,0.00,0.00,0.00,0.00,10.66
FW23,Women,Cloudstorm,WXX20201458,350000,36.4,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20201474,350000,36.4,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20201474,600000,36.4,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,7.67,3.27,9.87,6.37,7.85,0.24,35.26
FW23,Women,Cloudstorm,WXX20201522,350000,36.4,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20201522,600000,36.4,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,7.67,3.27,9.87,6.37,7.85,0.24,35.26
FW23,Women,Cloudstorm,WXX20201620,350000,36.4,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20201622,350000,36.4,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20201730,600000,36.4,170,CO - Carry Over,Performance Running,NC - New Color,Factory 2,7.67,3.27,9.87,6.37,7.85,0.24,35.26
FW23,Women,Cloudstorm,WXX20201742,350000,36.4,170,CO - Carry Over,Performance Running,NC - New Color,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20202254,350000,36.4,170,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20202258,350000,36.4,170,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20202302,350000,36.4,170,CO - Carry Over,Performance Running,NC - New Color,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20202958,600000,36.4,170,CO - Carry Over,Performance Running,NC - New Color,Factory 2,7.67,3.27,9.87,6.37,7.85,0.24,35.26
FW23,Women,Cloudstorm,WXX20202960,600000,36.4,170,CO - Carry Over,Performance Running,NC - New Color,Factory 2,7.67,3.27,9.87,6.37,7.85,0.24,35.26
FW23,Women,Cloudstorm,WXX20203046,600000,36.4,170,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,7.67,3.27,9.87,6.37,7.85,0.24,35.26
FW23,Women,Cloudstorm,WXX20203062,600000,36.4,170,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,7.67,3.27,9.87,6.37,7.85,0.24,35.26
FW23,Women,Cloudstorm,WXX20203486,350000,36.4,170,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,7.58,4.90,9.74,6.28,7.85,0.24,36.59
FW23,Women,Cloudstorm,WXX20203486,600000,36.4,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,7.67,3.27,9.87,6.37,7.85,0.24,35.26
FW23,Women,Cloudthunder,WXX20261328,60000,0,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,4.73,8.24,5.79,4.72,0.04,30.75
FW23,Women,Cloudthunder,WXX20261328,40000,0,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,4.73,8.24,5.79,4.72,0.04,30.75
FW23,Women,Cloudthunder,WXX20261730,40000,0,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,7.24,4.73,8.24,5.79,4.72,0.04,30.75
FW23,Women,Cloudrift,WXX20300160,130000,37.7,160,NU - New Upper,Performance All Day,NC - New Color,Factory 1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudrift,WXX20300970,130000,37.7,160,NU - New Upper,Performance All Day,NC - New Color,Factory 1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudrift,WXX20300970,100000,37.7,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,9.98,4.78,10.06,6.06,4.16,0.00,35.03
FW23,Women,Cloudrift,WXX20302426,130000,37.7,160,NU - New Upper,Performance All Day,NC - New Color,Factory 1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudrift,WXX20302846,100000,37.7,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,9.98,4.78,10.06,6.06,4.16,0.00,35.03
FW23,Women,Cloudrift,WXX20302848,100000,37.7,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,9.98,4.78,10.06,6.06,4.16,0.00,35.03
FW23,Women,Cloudarmy Wide,WXX20340598,25000,33.8,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,6.95,5.15,12.55,6.63,4.94,0.04,36.26
FW23,Women,Cloudarmy Wide,WXX20340598,35000,33.8,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,6.73,5.14,12.61,6.90,4.88,0.04,36.28
FW23,Women,Cloudfast,WXX20362098,42500,32.175,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.70,3.91,6.53,5.72,4.67,0.05,28.58
FW23,Women,Cloudfast,WXX20362100,42500,32.175,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.70,3.91,6.53,5.72,4.67,0.05,28.58
FW23,Women,Cloudinfinity,WXX20362634,45000,32.175,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,6.49,3.82,6.72,5.70,4.16,0.00,26.89
FW23,Women,Cloudinfinity,WXX20362638,45000,32.175,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,6.49,3.82,6.72,5.70,4.16,0.00,26.89
FW23,Women,Cloudatmos,WXX20401508,13000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,8.04,4.09,6.82,4.10,3.40,0.00,26.44
FW23,Women,Cloudatmos,WXX20401508,13000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.35,3.88,6.65,5.71,4.36,0.05,28.01
FW23,Women,Cloudatmos,WXX20401578,90000,32.175,150,,Performance All Day,CO - Carry Over,Factory 3,7.96,7.06,6.55,4.29,3.38,0.00,29.23
FW23,Women,Cloudatmos,WXX20401578,90000,32.175,150,,Performance All Day,CO - Carry Over,Factory 1,8.26,6.16,6.58,5.72,4.67,0.05,31.44
FW23,Women,Cloudatmos,WXX20401578,13000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,8.04,4.09,6.82,4.10,3.40,0.00,26.44
FW23,Women,Cloudatmos,WXX20401578,13000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.35,3.88,6.65,5.71,4.36,0.05,28.01
FW23,Women,Cloudatmos,WXX20401580,90000,32.175,150,,Performance All Day,CO - Carry Over,Factory 3,7.96,7.06,6.55,4.29,3.38,0.00,29.23
FW23,Women,Cloudatmos,WXX20401580,90000,32.175,150,,Performance All Day,CO - Carry Over,Factory 1,8.26,6.16,6.58,5.72,4.67,0.05,31.44
FW23,Women,Cloudatmos,WXX20401580,13000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,8.04,4.09,6.82,4.10,3.40,0.00,26.44
FW23,Women,Cloudatmos,WXX20401580,13000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.35,3.88,6.65,5.71,4.36,0.05,28.01
FW23,Women,Cloudatmos,WXX20402114,90000,32.175,150,,Performance All Day,NC - New Color,Factory 3,7.96,7.06,6.55,4.29,3.38,0.00,29.23
FW23,Women,Cloudatmos,WXX20402114,90000,32.175,150,,Performance All Day,NC - New Color,Factory 1,8.26,6.16,6.58,5.72,4.67,0.05,31.44
FW23,Women,Cloudatmos,WXX20402116,90000,32.175,150,,Performance All Day,NC - New Color,Factory 3,7.96,7.06,6.55,4.29,3.38,0.00,29.23
FW23,Women,Cloudatmos,WXX20402116,90000,32.175,150,,Performance All Day,NC - New Color,Factory 1,8.26,6.16,6.58,5.72,4.67,0.05,31.44
FW23,Women,Cloudatmos,WXX20402116,13000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,8.04,4.09,6.82,4.10,3.40,0.00,26.44
FW23,Women,Cloudatmos,WXX20402116,13000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.35,3.88,6.65,5.71,4.36,0.05,28.01
FW23,Women,Cloudatmos,WXX20403032,13000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,8.04,4.09,6.82,4.10,3.40,0.00,26.44
FW23,Women,Cloudatmos,WXX20403032,13000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.35,3.88,6.65,5.71,4.36,0.05,28.01
FW23,Women,Cloudatmos,WXX20403034,13000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,8.04,4.09,6.82,4.10,3.40,0.00,26.44
FW23,Women,Cloudatmos,WXX20403034,13000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.35,3.88,6.65,5.71,4.36,0.05,28.01
FW23,Women,Cloudinfinity,WXX20420216,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20420216,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20420578,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20420578,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20420578,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20420578,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20420598,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20420598,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20420598,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20420598,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20420768,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20420768,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20420768,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20420768,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20420970,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20420970,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20420970,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20420970,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20421504,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20421504,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20421510,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20421510,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20421510,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20421510,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20421512,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20421512,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20421512,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20421512,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20421566,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20421566,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20421566,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20421566,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20421568,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20421568,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20421568,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20421568,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20421570,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20421570,1070000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20421570,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20421570,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20421742,1070000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20421742,1070000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20421742,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20421742,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20422084,1070000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20422084,1070000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20422084,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20422084,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20422316,1070000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20422316,1070000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20422604,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20422604,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20422606,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20422606,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20422614,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20422614,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20423022,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20423022,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20423468,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20423468,1173777,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudinfinity,WXX20423486,1070000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.68,3.93,6.74,5.72,4.67,0.05,28.78
FW23,Women,Cloudinfinity,WXX20423486,1070000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,7.75,21.46,6.55,4.29,3.38,0.00,43.43
FW23,Women,Cloudinfinity,WXX20423486,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,7.76,3.83,6.72,4.19,3.39,0.00,25.89
FW23,Women,Cloudinfinity,WXX20423486,1173777,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.10,3.91,6.69,5.75,4.39,0.05,27.89
FW23,Women,Cloudarmy 2,WXX20460598,195000,33.8,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,6.92,7.83,12.55,6.63,4.94,0.04,38.90
FW23,Women,Cloudarmy 2,WXX20460598,165000,33.8,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,6.24,5.03,12.59,6.99,4.85,0.04,35.73
FW23,Women,Cloudarmy 2,WXX20461602,195000,33.8,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,6.92,7.83,12.55,6.63,4.94,0.04,38.90
FW23,Women,Cloudarmy 2,WXX20461604,195000,33.8,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,6.92,7.83,12.55,6.63,4.94,0.04,38.90
FW23,Women,Cloudarmy 2,WXX20461606,195000,33.8,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,6.92,7.83,12.55,6.63,4.94,0.04,38.90
FW23,Women,Cloudarmy 2,WXX20462036,195000,33.8,170,CO - Carry Over,Performance Running,NC - New Color,Factory 1,6.92,7.83,12.55,6.63,4.94,0.04,38.90
FW23,Women,Cloudarmy 2,WXX20462036,165000,33.8,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,6.24,5.03,12.59,6.99,4.85,0.04,35.73
FW23,Women,Cloudarmy 2,WXX20462350,165000,33.8,170,CO - Carry Over,Performance Running,NC - New Color,Factory 1,6.24,5.03,12.59,6.99,4.85,0.04,35.73
FW23,Women,Cloudarmy 2,WXX20462956,165000,33.8,170,CO - Carry Over,Performance Running,NC - New Color,Factory 1,6.24,5.03,12.59,6.99,4.85,0.04,35.73
FW23,Women,Cloudpuff,WXX20501106,35000,35.1,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,12.92,6.10,8.03,5.72,4.42,0.00,37.19
FW23,Women,Cloudpuff,WXX20501106,35000,35.1,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,12.92,4.17,8.03,5.72,4.42,0.00,35.26
FW23,Women,Cloudpuff,WXX20501624,35000,35.1,170,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,12.92,6.10,8.03,5.72,4.42,0.00,37.19
